lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,step,CD_Loss,MSE_Bias_Loss,MSE_Var_Loss,epoch
0.0005,0.0005,0.0005,15314,,,,
,,,15314,-189.5906219482422,0.21617281436920166,0.5983090996742249,35
0.0005,0.0005,0.0005,15319,,,,
,,,15319,-112.00869750976562,0.21440137922763824,0.6034879684448242,35
0.0005,0.0005,0.0005,15324,,,,
,,,15324,-125.9360122680664,0.22949884831905365,0.6038906574249268,35
0.0005,0.0005,0.0005,15329,,,,
,,,15329,-183.5727081298828,0.2168414443731308,0.5866431593894958,35
0.0005,0.0005,0.0005,15334,,,,
,,,15334,-152.91343688964844,0.226375013589859,0.5990526080131531,35
0.0005,0.0005,0.0005,15339,,,,
,,,15339,-170.26370239257812,0.2192530333995819,0.5960903763771057,35
0.0005,0.0005,0.0005,15344,,,,
,,,15344,-103.39427947998047,0.21077311038970947,0.5848581194877625,35
0.0005,0.0005,0.0005,15349,,,,
,,,15349,-190.48829650878906,0.21697881817817688,0.5918177366256714,35
0.0005,0.0005,0.0005,15354,,,,
,,,15354,-153.2647705078125,0.21226151287555695,0.596706748008728,35
0.0005,0.0005,0.0005,15359,,,,
,,,15359,-142.9346923828125,0.20970740914344788,0.5986585021018982,35
0.0005,0.0005,0.0005,15364,,,,
,,,15364,-161.3511505126953,0.21390601992607117,0.5890142917633057,35
0.0005,0.0005,0.0005,15369,,,,
,,,15369,-132.44683837890625,0.22553594410419464,0.5976260900497437,35
0.0005,0.0005,0.0005,15374,,,,
,,,15374,-153.47348022460938,0.2296115905046463,0.6090520024299622,35
0.0005,0.0005,0.0005,15379,,,,
,,,15379,-150.28887939453125,0.2247374802827835,0.6042912602424622,35
0.0005,0.0005,0.0005,15384,,,,
,,,15384,-194.62571716308594,0.21705791354179382,0.5949052572250366,35
0.0005,0.0005,0.0005,15389,,,,
,,,15389,-128.8826446533203,0.22864215075969696,0.596882700920105,35
0.0005,0.0005,0.0005,15394,,,,
,,,15394,-107.29415130615234,0.21814319491386414,0.5882823467254639,35
0.0005,0.0005,0.0005,15399,,,,
,,,15399,-165.03793334960938,0.21258902549743652,0.5840659141540527,35
0.0005,0.0005,0.0005,15404,,,,
,,,15404,-221.1163787841797,0.20752762258052826,0.5716965198516846,35
0.0005,0.0005,0.0005,15409,,,,
,,,15409,-151.915771484375,0.22001969814300537,0.5958877801895142,35
0.0005,0.0005,0.0005,15414,,,,
,,,15414,-141.76417541503906,0.21182364225387573,0.5884976983070374,35
0.0005,0.0005,0.0005,15419,,,,
,,,15419,-190.636474609375,0.21564117074012756,0.595403254032135,35
0.0005,0.0005,0.0005,15424,,,,
,,,15424,-168.391357421875,0.21758383512496948,0.5879244804382324,35
0.0005,0.0005,0.0005,15429,,,,
,,,15429,-189.78431701660156,0.2141195386648178,0.5938509106636047,35
0.0005,0.0005,0.0005,15434,,,,
,,,15434,-179.85244750976562,0.2233000248670578,0.5989295244216919,35
0.0005,0.0005,0.0005,15439,,,,
,,,15439,-159.96864318847656,0.22093142569065094,0.6009154915809631,35
0.0005,0.0005,0.0005,15444,,,,
,,,15444,-175.6106719970703,0.21618962287902832,0.5919177532196045,35
0.0005,0.0005,0.0005,15449,,,,
,,,15449,-164.32974243164062,0.21736356616020203,0.6001965999603271,35
0.0005,0.0005,0.0005,15454,,,,
,,,15454,-135.54177856445312,0.22453433275222778,0.599647045135498,35
0.0005,0.0005,0.0005,15459,,,,
,,,15459,-146.2493438720703,0.2276066392660141,0.5996256470680237,35
0.0005,0.0005,0.0005,15464,,,,
,,,15464,-181.0416259765625,0.2093447893857956,0.5819753408432007,35
0.0005,0.0005,0.0005,15469,,,,
,,,15469,-189.55047607421875,0.21242746710777283,0.5895031690597534,35
0.0005,0.0005,0.0005,15474,,,,
,,,15474,-202.6435546875,0.21253573894500732,0.5760605335235596,35
0.0005,0.0005,0.0005,15479,,,,
,,,15479,-208.72149658203125,0.2130233645439148,0.5959933400154114,35
0.0005,0.0005,0.0005,15484,,,,
,,,15484,-160.76409912109375,0.20838305354118347,0.5799486637115479,36
0.0005,0.0005,0.0005,15489,,,,
,,,15489,-125.7569580078125,0.21840038895606995,0.5902041792869568,36
0.0005,0.0005,0.0005,15494,,,,
,,,15494,-167.59913635253906,0.2220192402601242,0.5974253416061401,36
0.0005,0.0005,0.0005,15499,,,,
,,,15499,-179.88417053222656,0.2164989411830902,0.5904253721237183,36
0.0005,0.0005,0.0005,15504,,,,
,,,15504,-175.60150146484375,0.21530647575855255,0.5810861587524414,36
0.0005,0.0005,0.0005,15509,,,,
,,,15509,-142.89468383789062,0.21866869926452637,0.5972889065742493,36
0.0005,0.0005,0.0005,15514,,,,
,,,15514,-196.98480224609375,0.20093104243278503,0.5796088576316833,36
0.0005,0.0005,0.0005,15519,,,,
,,,15519,-146.3092803955078,0.22617633640766144,0.6034107804298401,36
0.0005,0.0005,0.0005,15524,,,,
,,,15524,-177.9994659423828,0.2146277129650116,0.588025689125061,36
0.0005,0.0005,0.0005,15529,,,,
,,,15529,-189.03628540039062,0.21343134343624115,0.5914474725723267,36
0.0005,0.0005,0.0005,15534,,,,
,,,15534,-157.42874145507812,0.22411568462848663,0.5984787940979004,36
0.0005,0.0005,0.0005,15539,,,,
,,,15539,-168.07908630371094,0.20674929022789001,0.5774193406105042,36
0.0005,0.0005,0.0005,15544,,,,
,,,15544,-170.52931213378906,0.22076930105686188,0.5960949659347534,36
0.0005,0.0005,0.0005,15549,,,,
,,,15549,-144.3113250732422,0.2221151441335678,0.5976853966712952,36
0.0005,0.0005,0.0005,15554,,,,
,,,15554,-230.861328125,0.19994288682937622,0.5715360045433044,36
0.0005,0.0005,0.0005,15559,,,,
,,,15559,-155.5854949951172,0.2184903621673584,0.602025032043457,36
0.0005,0.0005,0.0005,15564,,,,
,,,15564,-164.8145751953125,0.22052165865898132,0.5864705443382263,36
0.0005,0.0005,0.0005,15569,,,,
,,,15569,-175.07827758789062,0.21944478154182434,0.5939644575119019,36
0.0005,0.0005,0.0005,15574,,,,
,,,15574,-134.65850830078125,0.22283771634101868,0.6023038029670715,36
0.0005,0.0005,0.0005,15579,,,,
,,,15579,-176.3858642578125,0.21425935626029968,0.589266300201416,36
0.0005,0.0005,0.0005,15584,,,,
,,,15584,-154.89564514160156,0.21057763695716858,0.5782164931297302,36
0.0005,0.0005,0.0005,15589,,,,
,,,15589,-174.1283416748047,0.21443893015384674,0.590490460395813,36
0.0005,0.0005,0.0005,15594,,,,
,,,15594,-162.7245330810547,0.2242666333913803,0.5960143208503723,36
0.0005,0.0005,0.0005,15599,,,,
,,,15599,-148.70103454589844,0.22145915031433105,0.5934008955955505,36
0.0005,0.0005,0.0005,15604,,,,
,,,15604,-124.27597045898438,0.22588002681732178,0.5926353931427002,36
0.0005,0.0005,0.0005,15609,,,,
,,,15609,-114.32931518554688,0.21799762547016144,0.5901229381561279,36
0.0005,0.0005,0.0005,15614,,,,
,,,15614,-147.89642333984375,0.22514767944812775,0.5877766013145447,36
0.0005,0.0005,0.0005,15619,,,,
,,,15619,-200.7921600341797,0.20861828327178955,0.58489990234375,36
0.0005,0.0005,0.0005,15624,,,,
,,,15624,-199.48297119140625,0.208084374666214,0.5874494314193726,36
0.0005,0.0005,0.0005,15629,,,,
,,,15629,-193.83607482910156,0.20461580157279968,0.5770295858383179,36
0.0005,0.0005,0.0005,15634,,,,
,,,15634,-135.09686279296875,0.22385483980178833,0.598774790763855,36
0.0005,0.0005,0.0005,15639,,,,
,,,15639,-182.69337463378906,0.21509557962417603,0.5841303467750549,36
0.0005,0.0005,0.0005,15644,,,,
,,,15644,-196.13771057128906,0.20795924961566925,0.5906328558921814,36
0.0005,0.0005,0.0005,15649,,,,
,,,15649,-200.26535034179688,0.21287810802459717,0.5918365120887756,36
0.0005,0.0005,0.0005,15654,,,,
,,,15654,-151.6182861328125,0.23235753178596497,0.6084542274475098,36
0.0005,0.0005,0.0005,15659,,,,
,,,15659,-150.39065551757812,0.22204184532165527,0.5939686298370361,36
0.0005,0.0005,0.0005,15664,,,,
,,,15664,-143.10675048828125,0.21549072861671448,0.5916125774383545,36
0.0005,0.0005,0.0005,15669,,,,
,,,15669,-206.6599884033203,0.20633205771446228,0.5844795107841492,36
0.0005,0.0005,0.0005,15674,,,,
,,,15674,-159.15863037109375,0.2156221568584442,0.5756241679191589,36
0.0005,0.0005,0.0005,15679,,,,
,,,15679,-195.24195861816406,0.21801523864269257,0.5907577872276306,36
0.0005,0.0005,0.0005,15684,,,,
,,,15684,-164.28350830078125,0.22100800275802612,0.5881447196006775,36
0.0005,0.0005,0.0005,15689,,,,
,,,15689,-166.52273559570312,0.21920838952064514,0.5903850197792053,36
0.0005,0.0005,0.0005,15694,,,,
,,,15694,-150.4734344482422,0.22585393488407135,0.5975654125213623,36
0.0005,0.0005,0.0005,15699,,,,
,,,15699,-156.2878875732422,0.22186392545700073,0.6044595837593079,36
0.0005,0.0005,0.0005,15704,,,,
,,,15704,-202.200439453125,0.21115024387836456,0.5804314613342285,36
0.0005,0.0005,0.0005,15709,,,,
,,,15709,-180.34408569335938,0.21370942890644073,0.5962039828300476,36
0.0005,0.0005,0.0005,15714,,,,
,,,15714,-197.70147705078125,0.2054784744977951,0.595195472240448,36
0.0005,0.0005,0.0005,15719,,,,
,,,15719,-182.70579528808594,0.22236494719982147,0.5914138555526733,36
0.0005,0.0005,0.0005,15724,,,,
,,,15724,-171.78700256347656,0.2240200638771057,0.5948695540428162,36
0.0005,0.0005,0.0005,15729,,,,
,,,15729,-143.87820434570312,0.2162238359451294,0.5996295213699341,36
0.0005,0.0005,0.0005,15734,,,,
,,,15734,-151.34033203125,0.21239325404167175,0.5768842697143555,36
0.0005,0.0005,0.0005,15739,,,,
,,,15739,-131.85452270507812,0.23126894235610962,0.612082839012146,36
0.0005,0.0005,0.0005,15744,,,,
,,,15744,-141.9446563720703,0.2168000042438507,0.5941860675811768,36
0.0005,0.0005,0.0005,15749,,,,
,,,15749,-163.974365234375,0.22407691180706024,0.5948620438575745,36
0.0005,0.0005,0.0005,15754,,,,
,,,15754,-164.2056121826172,0.22098702192306519,0.5889808535575867,36
0.0005,0.0005,0.0005,15759,,,,
,,,15759,-188.19036865234375,0.21570461988449097,0.5901323556900024,36
0.0005,0.0005,0.0005,15764,,,,
,,,15764,-152.36605834960938,0.2236727625131607,0.5973965525627136,36
0.0005,0.0005,0.0005,15769,,,,
,,,15769,-163.14895629882812,0.22173810005187988,0.5997774004936218,36
0.0005,0.0005,0.0005,15774,,,,
,,,15774,-124.1856918334961,0.22214533388614655,0.595496416091919,36
0.0005,0.0005,0.0005,15779,,,,
,,,15779,-164.9867706298828,0.2240612506866455,0.5992225408554077,36
0.0005,0.0005,0.0005,15784,,,,
,,,15784,-177.97348022460938,0.21466240286827087,0.5859870910644531,36
0.0005,0.0005,0.0005,15789,,,,
,,,15789,-197.9971160888672,0.2141827791929245,0.5716391801834106,36
0.0005,0.0005,0.0005,15794,,,,
,,,15794,-116.32876586914062,0.2265641987323761,0.6004326343536377,36
0.0005,0.0005,0.0005,15799,,,,
,,,15799,-128.01124572753906,0.22274574637413025,0.6066429615020752,36
0.0005,0.0005,0.0005,15804,,,,
,,,15804,-151.1591796875,0.22309303283691406,0.5908900499343872,36
0.0005,0.0005,0.0005,15809,,,,
,,,15809,-179.8898162841797,0.2196265310049057,0.5906991362571716,36
0.0005,0.0005,0.0005,15814,,,,
,,,15814,-158.59475708007812,0.22404170036315918,0.5982373952865601,36
0.0005,0.0005,0.0005,15819,,,,
,,,15819,-108.38719940185547,0.22012124955654144,0.6044633388519287,36
0.0005,0.0005,0.0005,15824,,,,
,,,15824,-137.44786071777344,0.22392846643924713,0.6073877215385437,36
0.0005,0.0005,0.0005,15829,,,,
,,,15829,-144.07691955566406,0.2304985523223877,0.6021678447723389,36
0.0005,0.0005,0.0005,15834,,,,
,,,15834,-167.016357421875,0.21688376367092133,0.5903316140174866,36
0.0005,0.0005,0.0005,15839,,,,
,,,15839,-213.81838989257812,0.19872750341892242,0.5731120705604553,36
0.0005,0.0005,0.0005,15844,,,,
,,,15844,-204.67398071289062,0.21509401500225067,0.6004172563552856,36
0.0005,0.0005,0.0005,15849,,,,
,,,15849,-199.0771026611328,0.20608793199062347,0.5817885994911194,36
0.0005,0.0005,0.0005,15854,,,,
,,,15854,-106.82908630371094,0.22562414407730103,0.6093151569366455,36
0.0005,0.0005,0.0005,15859,,,,
,,,15859,-149.54043579101562,0.21587973833084106,0.5831912159919739,36
0.0005,0.0005,0.0005,15864,,,,
,,,15864,-158.42489624023438,0.22374482452869415,0.5908472537994385,36
0.0005,0.0005,0.0005,15869,,,,
,,,15869,-165.22372436523438,0.2192305475473404,0.6009500622749329,36
0.0005,0.0005,0.0005,15874,,,,
,,,15874,-164.3759002685547,0.21354199945926666,0.5954760313034058,36
0.0005,0.0005,0.0005,15879,,,,
,,,15879,-167.28164672851562,0.22280851006507874,0.6064642071723938,36
0.0005,0.0005,0.0005,15884,,,,
,,,15884,-97.7898941040039,0.2226428985595703,0.5915119051933289,36
0.0005,0.0005,0.0005,15889,,,,
,,,15889,-63.91924285888672,0.2363673597574234,0.6135858297348022,36
0.0005,0.0005,0.0005,15894,,,,
,,,15894,-140.29641723632812,0.22149696946144104,0.6034318804740906,36
0.0005,0.0005,0.0005,15899,,,,
,,,15899,-156.70619201660156,0.2112525999546051,0.5834751725196838,36
0.0005,0.0005,0.0005,15904,,,,
,,,15904,-180.8126220703125,0.21800385415554047,0.5881239175796509,36
0.0005,0.0005,0.0005,15909,,,,
,,,15909,-169.85337829589844,0.2154936045408249,0.5913438200950623,36
0.0005,0.0005,0.0005,15914,,,,
,,,15914,-184.30490112304688,0.20770637691020966,0.5764086246490479,37
0.0005,0.0005,0.0005,15919,,,,
,,,15919,-179.23851013183594,0.21526572108268738,0.5928707718849182,37
0.0005,0.0005,0.0005,15924,,,,
,,,15924,-97.3185806274414,0.219223290681839,0.5966302752494812,37
0.0005,0.0005,0.0005,15929,,,,
,,,15929,-143.93548583984375,0.21770262718200684,0.5975430607795715,37
0.0005,0.0005,0.0005,15934,,,,
,,,15934,-181.5684051513672,0.219635471701622,0.5973278880119324,37
0.0005,0.0005,0.0005,15939,,,,
,,,15939,-158.61355590820312,0.2189440280199051,0.5937533378601074,37
0.0005,0.0005,0.0005,15944,,,,
,,,15944,-181.19544982910156,0.21181021630764008,0.5906625390052795,37
0.0005,0.0005,0.0005,15949,,,,
,,,15949,-140.70486450195312,0.21684682369232178,0.5883336067199707,37
0.0005,0.0005,0.0005,15954,,,,
,,,15954,-191.56016540527344,0.21303141117095947,0.5911104679107666,37
0.0005,0.0005,0.0005,15959,,,,
,,,15959,-155.74317932128906,0.2198820561170578,0.6016088128089905,37
0.0005,0.0005,0.0005,15964,,,,
,,,15964,-161.1870574951172,0.21804961562156677,0.5830469131469727,37
0.0005,0.0005,0.0005,15969,,,,
,,,15969,-129.20993041992188,0.2196640819311142,0.6028972268104553,37
0.0005,0.0005,0.0005,15974,,,,
,,,15974,-152.62127685546875,0.21839550137519836,0.5944142937660217,37
0.0005,0.0005,0.0005,15979,,,,
,,,15979,-166.1982421875,0.20962710678577423,0.5879049897193909,37
0.0005,0.0005,0.0005,15984,,,,
,,,15984,-175.8192596435547,0.21617469191551208,0.5890588760375977,37
0.0005,0.0005,0.0005,15989,,,,
,,,15989,-126.64942932128906,0.22473952174186707,0.5970024466514587,37
0.0005,0.0005,0.0005,15994,,,,
,,,15994,-152.25152587890625,0.21895474195480347,0.5896600484848022,37
0.0005,0.0005,0.0005,15999,,,,
,,,15999,-164.88819885253906,0.216202050447464,0.5841067433357239,37
0.0005,0.0005,0.0005,16004,,,,
,,,16004,-165.86692810058594,0.227104052901268,0.6075971722602844,37
0.0005,0.0005,0.0005,16009,,,,
,,,16009,-193.48704528808594,0.21294087171554565,0.5870842933654785,37
0.0005,0.0005,0.0005,16014,,,,
,,,16014,-144.5225830078125,0.21730242669582367,0.5895642042160034,37
0.0005,0.0005,0.0005,16019,,,,
,,,16019,-173.04827880859375,0.22156856954097748,0.5961510539054871,37
0.0005,0.0005,0.0005,16024,,,,
,,,16024,-147.65786743164062,0.22012099623680115,0.5983151793479919,37
0.0005,0.0005,0.0005,16029,,,,
,,,16029,-162.9866180419922,0.2242845594882965,0.590917706489563,37
0.0005,0.0005,0.0005,16034,,,,
,,,16034,-151.65838623046875,0.23370273411273956,0.6196069717407227,37
0.0005,0.0005,0.0005,16039,,,,
,,,16039,-152.03392028808594,0.21981631219387054,0.6058450937271118,37
0.0005,0.0005,0.0005,16044,,,,
,,,16044,-164.35299682617188,0.2128467708826065,0.5875219702720642,37
0.0005,0.0005,0.0005,16049,,,,
,,,16049,-209.85433959960938,0.21592381596565247,0.5940582752227783,37
0.0005,0.0005,0.0005,16054,,,,
,,,16054,-135.41867065429688,0.23225292563438416,0.6131680607795715,37
0.0005,0.0005,0.0005,16059,,,,
,,,16059,-193.71849060058594,0.21609902381896973,0.5900892615318298,37
0.0005,0.0005,0.0005,16064,,,,
,,,16064,-119.49072265625,0.23148807883262634,0.6097345948219299,37
0.0005,0.0005,0.0005,16069,,,,
,,,16069,-164.81996154785156,0.22807475924491882,0.5997586250305176,37
0.0005,0.0005,0.0005,16074,,,,
,,,16074,-191.93260192871094,0.20797789096832275,0.5837786793708801,37
0.0005,0.0005,0.0005,16079,,,,
,,,16079,-149.61123657226562,0.2192370891571045,0.6041397452354431,37
0.0005,0.0005,0.0005,16084,,,,
,,,16084,-193.8744659423828,0.21828016638755798,0.586121678352356,37
0.0005,0.0005,0.0005,16089,,,,
,,,16089,-175.3755645751953,0.21454055607318878,0.5940846800804138,37
0.0005,0.0005,0.0005,16094,,,,
,,,16094,-144.6953125,0.22276726365089417,0.6035482287406921,37
0.0005,0.0005,0.0005,16099,,,,
,,,16099,-140.11630249023438,0.2062486708164215,0.5710232257843018,37
0.0005,0.0005,0.0005,16104,,,,
,,,16104,-217.21934509277344,0.21492257714271545,0.5875287652015686,37
0.0005,0.0005,0.0005,16109,,,,
,,,16109,-189.75743103027344,0.22083963453769684,0.602622926235199,37
0.0005,0.0005,0.0005,16114,,,,
,,,16114,-186.67999267578125,0.22180642187595367,0.5995784997940063,37
0.0005,0.0005,0.0005,16119,,,,
,,,16119,-158.98550415039062,0.22325250506401062,0.5923832058906555,37
0.0005,0.0005,0.0005,16124,,,,
,,,16124,-171.97804260253906,0.21919530630111694,0.5929374098777771,37
0.0005,0.0005,0.0005,16129,,,,
,,,16129,-206.3184814453125,0.20342741906642914,0.586857795715332,37
0.0005,0.0005,0.0005,16134,,,,
,,,16134,-150.78945922851562,0.2200879603624344,0.6026384234428406,37
0.0005,0.0005,0.0005,16139,,,,
,,,16139,-111.24586486816406,0.2260095477104187,0.6009663343429565,37
0.0005,0.0005,0.0005,16144,,,,
,,,16144,-159.29647827148438,0.22207140922546387,0.5919091105461121,37
0.0005,0.0005,0.0005,16149,,,,
,,,16149,-209.31112670898438,0.20895501971244812,0.5708944201469421,37
0.0005,0.0005,0.0005,16154,,,,
,,,16154,-175.08642578125,0.21745747327804565,0.5862876176834106,37
0.0005,0.0005,0.0005,16159,,,,
,,,16159,-167.45384216308594,0.21352340281009674,0.6011350154876709,37
0.0005,0.0005,0.0005,16164,,,,
,,,16164,-198.11114501953125,0.2078271210193634,0.5817133188247681,37
0.0005,0.0005,0.0005,16169,,,,
,,,16169,-129.70956420898438,0.22818996012210846,0.609199583530426,37
0.0005,0.0005,0.0005,16174,,,,
,,,16174,-87.35233306884766,0.2232939898967743,0.601729154586792,37
0.0005,0.0005,0.0005,16179,,,,
,,,16179,-164.03610229492188,0.20788562297821045,0.5946332216262817,37
0.0005,0.0005,0.0005,16184,,,,
,,,16184,-166.2654266357422,0.22387592494487762,0.590705931186676,37
0.0005,0.0005,0.0005,16189,,,,
,,,16189,-171.6478271484375,0.21769917011260986,0.5884506106376648,37
0.0005,0.0005,0.0005,16194,,,,
,,,16194,-174.54638671875,0.21796759963035583,0.5877708792686462,37
0.0005,0.0005,0.0005,16199,,,,
,,,16199,-163.38839721679688,0.21993567049503326,0.5936669111251831,37
0.0005,0.0005,0.0005,16204,,,,
,,,16204,-82.20762634277344,0.22318828105926514,0.5905760526657104,37
0.0005,0.0005,0.0005,16209,,,,
,,,16209,-201.60536193847656,0.20591695606708527,0.5969036817550659,37
0.0005,0.0005,0.0005,16214,,,,
,,,16214,-129.2681427001953,0.20495553314685822,0.5666278600692749,37
0.0005,0.0005,0.0005,16219,,,,
,,,16219,-139.55397033691406,0.22107265889644623,0.5958940982818604,37
0.0005,0.0005,0.0005,16224,,,,
,,,16224,-150.9628448486328,0.226157546043396,0.5849453806877136,37
0.0005,0.0005,0.0005,16229,,,,
,,,16229,-191.86669921875,0.22041106224060059,0.6077843308448792,37
0.0005,0.0005,0.0005,16234,,,,
,,,16234,-175.14276123046875,0.22132141888141632,0.5890067219734192,37
0.0005,0.0005,0.0005,16239,,,,
,,,16239,-149.2953338623047,0.22468574345111847,0.6001970767974854,37
0.0005,0.0005,0.0005,16244,,,,
,,,16244,-121.76305389404297,0.2045287936925888,0.579755961894989,37
0.0005,0.0005,0.0005,16249,,,,
,,,16249,-149.17359924316406,0.22825951874256134,0.6028259992599487,37
0.0005,0.0005,0.0005,16254,,,,
,,,16254,-86.47518157958984,0.2271440476179123,0.5953522324562073,37
0.0005,0.0005,0.0005,16259,,,,
,,,16259,-145.4779510498047,0.2220187485218048,0.6003268361091614,37
0.0005,0.0005,0.0005,16264,,,,
,,,16264,-144.9127655029297,0.2234628051519394,0.5953351259231567,37
0.0005,0.0005,0.0005,16269,,,,
,,,16269,-150.7775421142578,0.21832746267318726,0.5916725993156433,37
0.0005,0.0005,0.0005,16274,,,,
,,,16274,-205.1454620361328,0.21971642971038818,0.5981304049491882,37
0.0005,0.0005,0.0005,16279,,,,
,,,16279,-167.63363647460938,0.2162036895751953,0.5874763131141663,37
0.0005,0.0005,0.0005,16284,,,,
,,,16284,-167.80166625976562,0.22045175731182098,0.5944503545761108,37
0.0005,0.0005,0.0005,16289,,,,
,,,16289,-170.4306182861328,0.21365584433078766,0.5838196873664856,37
0.0005,0.0005,0.0005,16294,,,,
,,,16294,-177.65769958496094,0.22261865437030792,0.5932518839836121,37
0.0005,0.0005,0.0005,16299,,,,
,,,16299,-116.64834594726562,0.2167092114686966,0.6000351905822754,37
0.0005,0.0005,0.0005,16304,,,,
,,,16304,-157.4426727294922,0.22089074552059174,0.5970510840415955,37
0.0005,0.0005,0.0005,16309,,,,
,,,16309,-204.26821899414062,0.2173587679862976,0.5888155102729797,37
0.0005,0.0005,0.0005,16314,,,,
,,,16314,-123.69583129882812,0.22051729261875153,0.5837457776069641,37
0.0005,0.0005,0.0005,16319,,,,
,,,16319,-173.46578979492188,0.2190415859222412,0.5868337750434875,37
0.0005,0.0005,0.0005,16324,,,,
,,,16324,-36.60586929321289,0.221173495054245,0.5900746583938599,37
0.0005,0.0005,0.0005,16329,,,,
,,,16329,-192.13265991210938,0.21126240491867065,0.5863589644432068,37
0.0005,0.0005,0.0005,16334,,,,
,,,16334,-161.15972900390625,0.21765172481536865,0.5941318869590759,37
0.0005,0.0005,0.0005,16339,,,,
,,,16339,-198.2446746826172,0.2134522646665573,0.5830140113830566,37
0.0005,0.0005,0.0005,16344,,,,
,,,16344,-116.02238464355469,0.21834318339824677,0.5869852900505066,38
0.0005,0.0005,0.0005,16349,,,,
,,,16349,-157.15281677246094,0.22398918867111206,0.5974144339561462,38
0.0005,0.0005,0.0005,16354,,,,
,,,16354,-172.82821655273438,0.2188393771648407,0.5927672982215881,38
0.0005,0.0005,0.0005,16359,,,,
,,,16359,-204.480712890625,0.22323071956634521,0.5962734818458557,38
0.0005,0.0005,0.0005,16364,,,,
,,,16364,-151.2633514404297,0.23420128226280212,0.6094072461128235,38
0.0005,0.0005,0.0005,16369,,,,
,,,16369,-144.11424255371094,0.2276967465877533,0.6034931540489197,38
0.0005,0.0005,0.0005,16374,,,,
,,,16374,-151.40866088867188,0.21703603863716125,0.5808637738227844,38
0.0005,0.0005,0.0005,16379,,,,
,,,16379,-203.90109252929688,0.21144108474254608,0.5887991189956665,38
0.0005,0.0005,0.0005,16384,,,,
,,,16384,-159.830078125,0.2274852693080902,0.596184253692627,38
0.0005,0.0005,0.0005,16389,,,,
,,,16389,-213.89895629882812,0.210234135389328,0.5906188488006592,38
0.0005,0.0005,0.0005,16394,,,,
,,,16394,-181.15545654296875,0.21794496476650238,0.6024680733680725,38
0.0005,0.0005,0.0005,16399,,,,
,,,16399,-108.20887756347656,0.21884828805923462,0.5953292846679688,38
0.0005,0.0005,0.0005,16404,,,,
,,,16404,-180.6700439453125,0.21537846326828003,0.5797837972640991,38
0.0005,0.0005,0.0005,16409,,,,
,,,16409,-127.66983795166016,0.22055555880069733,0.5914228558540344,38
0.0005,0.0005,0.0005,16414,,,,
,,,16414,-173.03814697265625,0.22195059061050415,0.5962008833885193,38
0.0005,0.0005,0.0005,16419,,,,
,,,16419,-179.54840087890625,0.21821999549865723,0.5883665680885315,38
0.0005,0.0005,0.0005,16424,,,,
,,,16424,-160.3982696533203,0.2168889194726944,0.5904133319854736,38
0.0005,0.0005,0.0005,16429,,,,
,,,16429,-212.09481811523438,0.2078315019607544,0.5725551843643188,38
0.0005,0.0005,0.0005,16434,,,,
,,,16434,-175.94174194335938,0.21699337661266327,0.5857783555984497,38
0.0005,0.0005,0.0005,16439,,,,
,,,16439,-199.67355346679688,0.2084251344203949,0.5782678127288818,38
0.0005,0.0005,0.0005,16444,,,,
,,,16444,-121.11245727539062,0.22333791851997375,0.5984860062599182,38
0.0005,0.0005,0.0005,16449,,,,
,,,16449,-181.88082885742188,0.21644915640354156,0.5983264446258545,38
0.0005,0.0005,0.0005,16454,,,,
,,,16454,-155.6812744140625,0.22987395524978638,0.5866391062736511,38
0.0005,0.0005,0.0005,16459,,,,
,,,16459,-142.1204376220703,0.22044594585895538,0.5870214104652405,38
0.0005,0.0005,0.0005,16464,,,,
,,,16464,-128.60792541503906,0.21828314661979675,0.6036767959594727,38
0.0005,0.0005,0.0005,16469,,,,
,,,16469,-204.66429138183594,0.21266761422157288,0.5868164896965027,38
0.0005,0.0005,0.0005,16474,,,,
,,,16474,-192.76773071289062,0.20689640939235687,0.5753560066223145,38
0.0005,0.0005,0.0005,16479,,,,
,,,16479,-110.15087890625,0.22823083400726318,0.6059922575950623,38
0.0005,0.0005,0.0005,16484,,,,
,,,16484,-171.6068878173828,0.20971785485744476,0.5802211761474609,38
0.0005,0.0005,0.0005,16489,,,,
,,,16489,-139.28160095214844,0.2235792875289917,0.6041213274002075,38
0.0005,0.0005,0.0005,16494,,,,
,,,16494,-182.71055603027344,0.2149554342031479,0.5943025946617126,38
0.0005,0.0005,0.0005,16499,,,,
,,,16499,-155.36424255371094,0.22951608896255493,0.6028547286987305,38
0.0005,0.0005,0.0005,16504,,,,
,,,16504,-152.06658935546875,0.2236502468585968,0.6011583209037781,38
0.0005,0.0005,0.0005,16509,,,,
,,,16509,-189.21212768554688,0.21230913698673248,0.5906043648719788,38
0.0005,0.0005,0.0005,16514,,,,
,,,16514,-141.4418487548828,0.22244025766849518,0.5943345427513123,38
0.0005,0.0005,0.0005,16519,,,,
,,,16519,-152.755615234375,0.21328772604465485,0.5932150483131409,38
0.0005,0.0005,0.0005,16524,,,,
,,,16524,-203.4879150390625,0.213653564453125,0.590703010559082,38
0.0005,0.0005,0.0005,16529,,,,
,,,16529,-155.67283630371094,0.2195422649383545,0.5868690013885498,38
0.0005,0.0005,0.0005,16534,,,,
,,,16534,-205.82095336914062,0.21221517026424408,0.5842118263244629,38
